Unnamed: 0,Sentence,Abbreviation,title,author_sur,author_init,vol,publ_year,publ,editn,filename,Score
7502,"{288} But the other hypothesis, that God is a person, means that Aristotle committed a contradiction, not merely in words, but in thought, and not merely as regards some unimportant detail, but as regards the central thesis of his system.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7503,It means that he stultified himself by making his conception of God absolutely contradict the essentials of his system.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7509,"It is not likely that Aristotle should have contradicted himself in so vital a matter, and in a manner which simply means that his system falls to the ground like a house of cards.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7535,"It does not mean that everything exists for the use of man, that the sun was created to give him light by day, the moon by night, and that plants and animals exist only for his food.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7540,"Another mistake which we must avoid is to suppose that the design in nature means that nature is conscious of her designs, or, on the other hand, that there is any {290} existent consciousness outside the world which governs and controls it.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7548,"And this means that instinct, and even mechanical forces such as gravitation are, in their essence, reason.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7560,"For it is in the normal that the ends of nature are to be seen, and through them alone nature can be understood.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,4
7571,Aristotle rejects the definition of space as the void.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,1
7579,"Space is, therefore, defined as the limit of the surrounding body towards what is surrounded.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,1
7581,Time is defined as the measure of motion in regard to what is earlier and later.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,1
7590,"If we object that the definition is bad because succession already involves time, there is doubtless no answer possible.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,1
7624,Hence to be higher in the scale means to be more organized.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7643,"This simply means that the man has never thought about the matter at all, and thinks whatever is absolutely familiar to him is ""natural"" and needs no explanation.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7673,"Self-preservation means first the preservation of the individual, and this gives the function of nutrition.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7674,"Secondly, it means preservation of the species, and this gives the function of propagation.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7713,"This means that the matter is unknowable, the form knowable, for the qualities are part of the form.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7715,This is important for what it implies rather than what it states.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,3
7721,What can be more thoroughly intelligible than reason?,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,4
7724,But it is implied in his theory of sense-perception.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,3
7727,"It means the central sensation-ganglion in which isolated sensations meet, are combined, and form a unity of experience.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7767,"But still it is a thing; it can be put into a body and taken out of it, as wine can be put into or taken out of a bottle.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,4
7790,"If memory perishes, there can be no personal life.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,4
7791,"And it must be remembered that Aristotle does not mean merely that, in that future life--if we persist in calling it such--the memory of this life is obliterated.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7792,He means that in the future life itself reason has no memory of itself from moment to moment.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7802,"If so, the statements that active reason is immortal, comes from God, and returns to God, mean simply that the world-reason is eternal, and that man's reason is the actualization of this eternal reason, and in that sense ""comes from God"" and returns to Him.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7806,"Yet if Aristotle used language which seems to imply personal immortality, this is neither meaningless nor dishonest.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,3
7808,But eternal does not mean everlasting in time.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7809,It means timeless.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7856,"And this means that they are more rational than man, and so higher in the scale.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7904,Aristotle has himself defined the form of a thing as its organization.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,1
7935,"If pressed in this way, science may of course turn round and say: ""there is in the reality of things no higher and no lower; what I mean by higher and lower is simply more and less organized; higher and lower are mere metaphors; they are the human way of looking at things; we naturally call higher what is nearest ourselves; but from the absolute point of view there is no higher and lower.""",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7937,"It means that there is no purpose, no reason, in anything that happens.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7970,"The word ""why"" means that we want a reason.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
7972,"Why is it better to be rational means simply, ""how is reason rational.""",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8016,"But if this series of means and ends goes on _ad infinitum_, then all desire and all action are futile and purposeless.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8047,But what precisely that means we have still to see.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8064,"Therefore, though externals are not goods in themselves, they may be a means towards the good.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8079,"It is only by continual effort, by the constant exercise of self-control, that the unruly passions can be tamed.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,4
8090,"Virtue means that the appetites must be brought under control, not that they must be eradicated.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8093,Virtue means moderation.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8094,"It consists in hitting the happy mean as regards the passions, in not allowing them to get the upper hand of reason, and yet in not being quite passionless and apathetic.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8095,From this follows the famous Aristotelian doctrine of virtue as the mean between two extremes.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8099,How are we to know what is the proper mean in any matter?,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8103,There is no golden rule by virtue of which we can tell where the proper mean is.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8105,What is the proper mean in one case is not the proper mean in another.,achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8117,"The proper mean is different in every different case, and therefore there are as many virtues as there are circumstances in life.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8122,"For instance, courage is the mean between cowardice and rashness.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8124,"Munificence is the mean between pettiness and vulgar profusion, good temper between spiritlessness and irascibility, politeness between rudeness and obsequiousness, modesty between shamelessness and bashfulness, temperance between insensibility and intemperance.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
8150,"And the phrase ""by nature"" means the same here as elsewhere in Aristotle.",achogp_1,A Critical History of Greek Philosophy,Stace,WT,1,1920,"MACMILLAN AND CO., LIMITED",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg33411.txt,2
